Cliente;Direccion;Localidad;FechaComprobante;FechaEntrega;FechaCarga;NroComprobante;TipoDeVenta;Empresa;Codigo;CantBase;ImporteNetoItem;ImporteItem;RazonSocial;MotivoDevolucion;Descuento;CodVendedor;Vendedor;RutaPreventa;Articulo;NetoItem;Reparto;ComentarioInterno;Ramo;Subramo;PrecioCosto;Chofer;valorDescuento;Mon_Simbolo;Mon_Decimales;Proveedor;PesoKg;ImpuestoInterno;CondicionPago;FechaLiquidacion;ComboCodigo;Marca;Linea;Sabor;Calibre;Familia;Rubro;Tags;Promociones;SegmentoRentabilidad;CodSupervisor;NomSupervisor;Origen;ComprobanteReferencia;Etiqueta;VentaDirecta;NumeroVenta;Pendiente;ListaPrecio;Taxonomia;OrdenPreparacion;FechaPreparacion;Bodeguistas;EtiquetaItem
2353;COLON 150;TRANSITO;1/6/2026;2/6/2026;29/5/2026;FAC-A0006-00065716;Venta;P&P LOGISTICA S.R.L;74735;6;14260,16;17682,6;HONG CINTHIA;;10,00%;10;ORTEGA MILAGROS DESIREE;1051;F LAS MORAS RED BLEND  6X 750;2376,69;3907;;TRADITIONAL TRADE;Autoservicio Tradicional;12487,86;DELGADO MAYCO JOAQUIN;264,08;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;5/6/2026 11:05;;Alaris;Medio Alto;;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164014;0;Lista General;Autoservicio Tradicional - C;13236;29/5/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2353;COLON 150;TRANSITO;1/6/2026;2/6/2026;29/5/2026;FAC-A0006-00065716;Venta;P&P LOGISTICA S.R.L;20305;6;9659,16;11977,36;HONG CINTHIA;;30,00%;10;ORTEGA MILAGROS DESIREE;1051;SUTER ETIQ MARRON BLANC DE BLANCO 6X 750;1609,86;3907;;TRADITIONAL TRADE;Autoservicio Tradicional;10875,48;DELGADO MAYCO JOAQUIN;689,94;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;5/6/2026 11:05;;Etiqueta Marron Suter;Medio;;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164014;0;Lista General;Autoservicio Tradicional - C;13236;29/5/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2353;COLON 150;TRANSITO;1/6/2026;2/6/2026;29/5/2026;FAC-A0006-00065716;Venta;P&P LOGISTICA S.R.L;60018;6;10822,26;13419,6;HONG CINTHIA;;6,00%;10;ORTEGA MILAGROS DESIREE;1051;ANTARES LAGER LATA 6X473;1803,71;3907;;TRADITIONAL TRADE;Autoservicio Tradicional;9073,92;DELGADO MAYCO JOAQUIN;115,13;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;5/6/2026 11:05;;Antares Clasicas;CERVEZA ARTESANAL;;;;CERVEZA ARTESANAL;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164014;0;Lista General;Autoservicio Tradicional - C;13236;29/5/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2353;COLON 150;TRANSITO;1/6/2026;2/6/2026;29/5/2026;FAC-A0006-00065716;Venta;P&P LOGISTICA S.R.L;60020;6;12951,47;16059,82;HONG CINTHIA;;6,00%;10;ORTEGA MILAGROS DESIREE;1051;ANTARES XPA LATA  6X473;2158,58;3907;;TRADITIONAL TRADE;Autoservicio Tradicional;10859,22;DELGADO MAYCO JOAQUIN;137,78;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;5/6/2026 11:05;;Antares Especiales;;;;;CERVEZA ARTESANAL;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164014;0;Lista General;Autoservicio Tradicional - C;13236;29/5/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2353;COLON 150;TRANSITO;1/6/2026;2/6/2026;29/5/2026;FAC-A0006-00065716;Venta;P&P LOGISTICA S.R.L;30085;1;16041,45;19891,39;HONG CINTHIA;;10,00%;10;ORTEGA MILAGROS DESIREE;1051;J&B YELLOW 6X750;16041,45;3907;;TRADITIONAL TRADE;Autoservicio Tradicional;14047,79;DELGADO MAYCO JOAQUIN;1782,38;$;2;GRUPO PEÑAFLOR SA;0,75;0;Contado;5/6/2026 11:05;;J&B Rare;Standard (S);No definido;;;Whisky;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164014;0;Lista General;Autoservicio Tradicional - C;13236;29/5/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2353;COLON 150;TRANSITO;1/6/2026;2/6/2026;29/5/2026;FAC-A0006-00065723;Venta;P&P LOGISTICA S.R.L;74210;24;0;0;HONG CINTHIA;;100,00%;10;ORTEGA MILAGROS DESIREE;1051;ALMA MORA MALBEC 6X750;0;3907;;TRADITIONAL TRADE;Autoservicio Tradicional;72811,68;DELGADO MAYCO JOAQUIN;3849,33;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;5/6/2026 11:05;;Alma Mora;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164028;0;Lista General;Autoservicio Tradicional - C;13257;30/5/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
2353;COLON 150;TRANSITO;1/6/2026;2/6/2026;29/5/2026;FAC-A0006-00065723;Venta;P&P LOGISTICA S.R.L;71704;24;0;0;HONG CINTHIA;;100,00%;10;ORTEGA MILAGROS DESIREE;1051;TRAPICHE ALARIS MALBEC 6X750;0;3907;;TRADITIONAL TRADE;Autoservicio Tradicional;51690,96;DELGADO MAYCO JOAQUIN;2732,73;$;2;GRUPO PEÑAFLOR SA;18;0;Contado;5/6/2026 11:05;;Alaris;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164028;0;Lista General;Autoservicio Tradicional - C;13257;30/5/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
2353;COLON 150;TRANSITO;1/6/2026;2/6/2026;29/5/2026;FAC-A0006-00065723;Venta;P&P LOGISTICA S.R.L;14583;6;0;0;HONG CINTHIA;;100,00%;10;ORTEGA MILAGROS DESIREE;1051;FRIZZE EVOL BLUE NEW X1000;0;3907;;TRADITIONAL TRADE;Autoservicio Tradicional;9525,18;DELGADO MAYCO JOAQUIN;2014,25;$;2;GRUPO PEÑAFLOR SA;6;0;Contado;5/6/2026 11:05;;Frizze;RTD (S);No definido;;;RTD (S);%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164028;0;Lista General;Autoservicio Tradicional - C;13257;30/5/2026;20000-MOLINA JUAN;PENAFLOR GRUPO OBJETIVO, 20
302;VICENTA RIOS DE VOCOS 1429;Arroyito;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065728;Venta;P&P LOGISTICA S.R.L;30020;36;236897,6;286646,09;GUZMAN ROCIO DEL MILAGRO;;6,00%;10;ORTEGA MILAGROS DESIREE;1010;SMIRNOFF GREEN APPLE DO 6X700;6580,49;3907;;TRADITIONAL TRADE;Almacen/Despensa;198626,76;DELGADO MAYCO JOAQUIN;420,03;$;2;GRUPO PEÑAFLOR SA;25,2;0;Contado;5/6/2026 11:05;;Smirnoff;Standard (S);No definido;;;Vodka;%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164312;0;Lista General;Almacen/Despensa - B;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 10, 20
302;VICENTA RIOS DE VOCOS 1429;Arroyito;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065728;Venta;P&P LOGISTICA S.R.L;30022;24;157931,73;191097,39;GUZMAN ROCIO DEL MILAGRO;;6,00%;10;ORTEGA MILAGROS DESIREE;1010;SMIRNOFF RASPBERRY DO 6X700;6580,49;3907;;TRADITIONAL TRADE;Almacen/Despensa;132417,84;DELGADO MAYCO JOAQUIN;420,03;$;2;GRUPO PEÑAFLOR SA;16,8;0;Contado;5/6/2026 11:05;;Smirnoff;Standard (S);No definido;;;Vodka;%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164312;0;Lista General;Almacen/Despensa - B;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 10, 20
302;VICENTA RIOS DE VOCOS 1429;Arroyito;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065728;Venta;P&P LOGISTICA S.R.L;30134;6;60640,43;73374,93;GUZMAN ROCIO DEL MILAGRO;;6,00%;10;ORTEGA MILAGROS DESIREE;1010;GORDON´S PINK GIN 6X700;10106,74;3907;;TRADITIONAL TRADE;Almacen/Despensa;50844,18;DELGADO MAYCO JOAQUIN;645,11;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;5/6/2026 11:05;;Gordon's Flavors;Standard (S);No definido;;-No Definido-;Gin;%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164312;0;Lista General;Almacen/Despensa - B;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 10, 20
302;VICENTA RIOS DE VOCOS 1429;Arroyito;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065728;Venta;P&P LOGISTICA S.R.L;14619;6;11481,23;13892,28;GUZMAN ROCIO DEL MILAGRO;;5,00%;10;ORTEGA MILAGROS DESIREE;1010;FRIZZE BUBBLE MOOD 6X1000;1913,54;3907;;TRADITIONAL TRADE;Almacen/Despensa;9525,18;DELGADO MAYCO JOAQUIN;100,71;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;5/6/2026 11:05;;Frizze;;;;;RTD (S);%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164312;0;Lista General;Almacen/Despensa - B;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
302;VICENTA RIOS DE VOCOS 1429;Arroyito;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065728;Venta;P&P LOGISTICA S.R.L;14620;6;11481,23;13892,28;GUZMAN ROCIO DEL MILAGRO;;5,00%;10;ORTEGA MILAGROS DESIREE;1010;FRIZZE MANXANA POP 6X1000;1913,54;3907;;TRADITIONAL TRADE;Almacen/Despensa;9525,18;DELGADO MAYCO JOAQUIN;100,71;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;5/6/2026 11:05;;Frizze;RTD (S);;;;RTD (S);%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164312;0;Lista General;Almacen/Despensa - B;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
800;DOMINGO CIANCIA 846;ARROYITO;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065733;Venta;P&P LOGISTICA S.R.L;74840;3;6968,46;8431,84;BRUNE VANESA DEL LUJAN;;15,00%;10;ORTEGA MILAGROS DESIREE;1010;ALARIS D.COSECHA TINTO 6X750;2322,82;3907;;TRADITIONAL TRADE;Almacen/Despensa;6461,37;DELGADO MAYCO JOAQUIN;409,91;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;5/6/2026 11:05;;Alaris;Medio Alto;;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164365;0;Lista General;Almacen/Despensa - A;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
800;DOMINGO CIANCIA 846;ARROYITO;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065733;Venta;P&P LOGISTICA S.R.L;74188;3;6968,46;8431,84;BRUNE VANESA DEL LUJAN;;15,00%;10;ORTEGA MILAGROS DESIREE;1010;TRAPICHE ALARIS DULCE COSECHA 6X750;2322,82;3907;;TRADITIONAL TRADE;Almacen/Despensa;6458,13;DELGADO MAYCO JOAQUIN;409,91;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;5/6/2026 11:05;;Alaris;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164365;0;Lista General;Almacen/Despensa - A;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
800;DOMINGO CIANCIA 846;ARROYITO;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065733;Venta;P&P LOGISTICA S.R.L;74827;3;9816,12;11877,51;BRUNE VANESA DEL LUJAN;;15,00%;10;ORTEGA MILAGROS DESIREE;1010;ALMA MORA BLANCO DULCE LOW 6X750;3272,04;3907;;TRADITIONAL TRADE;Almacen/Despensa;9101,82;DELGADO MAYCO JOAQUIN;577,42;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;5/6/2026 11:05;;Alma Mora;Alto;;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164365;0;Lista General;Almacen/Despensa - A;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
800;DOMINGO CIANCIA 846;ARROYITO;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065733;Venta;P&P LOGISTICA S.R.L;80010;3;8216,99;9942,56;BRUNE VANESA DEL LUJAN;;10,00%;10;ORTEGA MILAGROS DESIREE;1010;LOS ARBOLES SEL MALBEC 6X750;2739;3907;;TRADITIONAL TRADE;Almacen/Despensa;7195,77;DELGADO MAYCO JOAQUIN;304,33;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;5/6/2026 11:05;;Los Arboles;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164365;0;Lista General;Almacen/Despensa - A;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
800;DOMINGO CIANCIA 846;ARROYITO;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065733;Venta;P&P LOGISTICA S.R.L;42102;3;9444,01;11427,25;BRUNE VANESA DEL LUJAN;;6,00%;10;ORTEGA MILAGROS DESIREE;1010;ELEMENTOS MALBEC 6X750 ;3148;3907;;TRADITIONAL TRADE;Almacen/Despensa;7914,42;DELGADO MAYCO JOAQUIN;200,94;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;5/6/2026 11:05;;ELEMENTOS;Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164365;0;Lista General;Almacen/Despensa - A;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
800;DOMINGO CIANCIA 846;ARROYITO;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065733;Venta;P&P LOGISTICA S.R.L;72859;3;7130,08;8627,4;BRUNE VANESA DEL LUJAN;;10,00%;10;ORTEGA MILAGROS DESIREE;1010;F.LAS MORAS MALBEC 6X750;2376,69;3907;;TRADITIONAL TRADE;Almacen/Despensa;6240,81;DELGADO MAYCO JOAQUIN;264,08;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;5/6/2026 11:05;;Finca Las Moras;Medio Alto;No definido;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164365;0;Lista General;Almacen/Despensa - A;13264;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
2326;MARIANO MORENO 1180;ARROYITO;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065741;Venta;P&P LOGISTICA S.R.L;30075;6;53011,31;64143,69;SPAHR FERREYRA NATALIA ELIZABETH;;10,00%;10;ORTEGA MILAGROS DESIREE;1010;GORDON´S GIN 6x700;8835,22;3907;;TRADITIONAL TRADE;Almacen/Despensa;46422,96;DELGADO MAYCO JOAQUIN;981,69;$;2;GRUPO PEÑAFLOR SA;4,2;0;Contado;5/6/2026 11:05;;Gordon´s;Standard (S);No definido;;;Gin;%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164425;0;Lista General;Almacen/Despensa - P;13267;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 10, 20
2326;MARIANO MORENO 1180;ARROYITO;1/6/2026;2/6/2026;1/6/2026;FAC-A0006-00065741;Venta;P&P LOGISTICA S.R.L;30131;12;78965,87;95548,7;SPAHR FERREYRA NATALIA ELIZABETH;;6,00%;10;ORTEGA MILAGROS DESIREE;1010;SMIRNOFF TROPICAL FRUITS 6X700;6580,49;3907;;TRADITIONAL TRADE;Almacen/Despensa;66208,92;DELGADO MAYCO JOAQUIN;420,03;$;2;GRUPO PEÑAFLOR SA;8,4;0;Contado;5/6/2026 11:05;;Smirnoff;Standard (S);No definido;;;Vodka;%10,%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164425;0;Lista General;Almacen/Despensa - P;13267;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 10, 20
30025;AV. LIBERTADOR SUR 1274;SAN FRANCISCO;1/6/2026;2/6/2026;29/5/2026;FAC-A0006-00065743;Venta;P&P LOGISTICA S.R.L;74814;6;15800,82;19118,99;DAVID ALEJANDRO CREMASCO;;15,00%;8;ALVAREZ VANESA  KAFF;8050;CAZADOR MALBEC 6X750;2633,47;3910;;TRADITIONAL TRADE;Autoservicio Tradicional;14651,04;BLAS ALMADA;464,73;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;4/6/2026 17:04;;cazador;;;;;Vinos del Año;%20,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;164036;0;Lista General;Autoservicio Tradicional - P;13261;1/6/2026;002-SENN ENZO;PENAFLOR GRUPO OBJETIVO, 20
